event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,city
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad
1.11E+11,STMYS-3,CAMP_SAN_01,P11,190,50% OFF,43,48,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,50% OFF,71,76,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru
fea4be,STMYS-3,CAMP_SAN_01,P07,300,BOGOF,30,129,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Mysuru
d33904,STMYS-3,CAMP_DIW_01,P07,300,BOGOF,59,233,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Mysuru
aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25% OFF,25,21,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru
191614,STMYS-3,CAMP_DIW_01,P10,65,50% OFF,103,109,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru
d834f0,STMYS-3,CAMP_SAN_01,P08,1190,BOGOF,34,147,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Mysuru
0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,BOGOF,29,115,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Mysuru
620715,STMYS-3,CAMP_SAN_01,P03,200,BOGOF,340,1485,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru
0f5588,STMYS-3,CAMP_DIW_01,P03,156,25% OFF,378,332,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru
95f061,STMYS-3,CAMP_SAN_01,P15,3000,500 Cashback,160,443,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru
dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru
1620ea,STMYS-3,CAMP_DIW_01,P06,415,25% OFF,101,89,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru
2dc515,STMYS-3,CAMP_SAN_01,P01,172,33% OFF,232,294,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru
8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru
3131b7,STMYS-3,CAMP_SAN_01,P09,90,25% OFF,54,45,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru
01b425,STMYS-3,CAMP_DIW_01,P09,110,50% OFF,68,76,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru
3968a6,STMYS-3,CAMP_SAN_01,P05,55,25% OFF,19,16,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru
ac0b1c,STMYS-3,CAMP_SAN_01,P14,1020,BOGOF,78,331,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru
bb77b1,STMYS-3,CAMP_DIW_01,P14,1020,BOGOF,54,206,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru
a05e82,STMYS-3,CAMP_SAN_01,P13,350,BOGOF,124,527,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru
74399f,STMYS-3,CAMP_DIW_01,P13,350,BOGOF,73,282,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru
45512d,STMYS-3,CAMP_SAN_01,P04,370,BOGOF,336,1434,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru
4f76ac,STMYS-3,CAMP_DIW_01,P04,290,25% OFF,383,344,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru
a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru
c6d7c5,STMYS-3,CAMP_DIW_01,P12,62,50% OFF,124,145,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru
aa76f1,STHYD-0,CAMP_SAN_01,P11,190,50% OFF,42,65,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Hyderabad
b2270b,STHYD-0,CAMP_DIW_01,P07,300,BOGOF,52,173,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Hyderabad
d622c3,STHYD-0,CAMP_SAN_01,P10,50,25% OFF,25,20,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
655aa2,STHYD-0,CAMP_DIW_01,P10,65,50% OFF,112,170,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
17df71,STHYD-0,CAMP_SAN_01,P08,1190,BOGOF,46,179,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
c4dae9,STHYD-0,CAMP_DIW_01,P08,1190,BOGOF,52,180,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,BOGOF,363,1408,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
d60641,STHYD-0,CAMP_DIW_01,P03,156,25% OFF,351,305,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
49057f,STHYD-0,CAMP_SAN_01,P15,3000,500 Cashback,121,274,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
911349,STHYD-0,CAMP_DIW_01,P15,3000,500 Cashback,397,1214,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
4f560f,STHYD-0,CAMP_SAN_01,P02,860,33% OFF,514,791,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
1768c2,STHYD-0,CAMP_DIW_01,P02,860,33% OFF,367,601,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,25% OFF,42,34,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
c0929c,STHYD-0,CAMP_SAN_01,P05,55,25% OFF,18,14,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad
d33301,STHYD-0,CAMP_DIW_01,P05,55,25% OFF,98,88,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad
fc376a,STHYD-0,CAMP_SAN_01,P14,1020,BOGOF,106,422,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad
333ef0,STHYD-0,CAMP_DIW_01,P14,1020,BOGOF,47,163,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad
d4fced,STHYD-0,CAMP_SAN_01,P13,350,BOGOF,132,520,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad
1ee94b,STHYD-0,CAMP_DIW_01,P13,350,BOGOF,68,235,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad
90110c,STHYD-0,CAMP_SAN_01,P04,370,BOGOF,412,1615,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad
a37110,STHYD-0,CAMP_DIW_01,P04,290,25% OFF,367,330,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad
4a5884,STHYD-0,CAMP_SAN_01,P12,62,50% OFF,57,90,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad
acaff0,STHYD-0,CAMP_DIW_01,P12,62,50% OFF,133,195,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad
2d7f62,STCHE-2,CAMP_SAN_01,P11,190,50% OFF,58,68,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
c0ecb5,STCHE-2,CAMP_SAN_01,P07,300,BOGOF,43,167,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
62775f,STCHE-2,CAMP_DIW_01,P07,300,BOGOF,59,196,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
5e1671,STCHE-2,CAMP_SAN_01,P10,50,25% OFF,34,30,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
5f313a,STCHE-2,CAMP_DIW_01,P10,65,50% OFF,124,135,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
7bb8ed,STCHE-2,CAMP_SAN_01,P08,1190,BOGOF,45,175,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
4fc1b2,STCHE-2,CAMP_DIW_01,P08,1190,BOGOF,47,165,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
317699,STCHE-2,CAMP_SAN_01,P03,200,BOGOF,310,1246,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
fb70b4,STCHE-2,CAMP_DIW_01,P03,156,25% OFF,355,347,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,500 Cashback,117,251,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
607c9d,STCHE-2,CAMP_SAN_01,P02,860,33% OFF,556,711,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
144c17,STCHE-2,CAMP_DIW_01,P02,860,33% OFF,411,509,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
ebbe5d,STCHE-2,CAMP_SAN_01,P06,415,25% OFF,25,22,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
6444b7,STCHE-2,CAMP_DIW_01,P06,415,25% OFF,85,81,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
2f3e5d,STCHE-2,CAMP_SAN_01,P01,172,33% OFF,333,402,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
69a46e,STCHE-2,CAMP_DIW_01,P01,172,33% OFF,320,416,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
a386d9,STCHE-2,CAMP_SAN_01,P09,90,25% OFF,54,50,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
7f81c2,STCHE-2,CAMP_DIW_01,P05,55,25% OFF,91,88,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
2b8abd,STCHE-2,CAMP_SAN_01,P14,1020,BOGOF,105,407,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
349c73,STCHE-2,CAMP_DIW_01,P14,1020,BOGOF,57,189,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
5f65df,STCHE-2,CAMP_SAN_01,P13,350,BOGOF,105,423,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
c115da,STCHE-2,CAMP_DIW_01,P13,350,BOGOF,84,293,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
e93b62,STCHE-2,CAMP_SAN_01,P04,370,BOGOF,513,2067,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,25% OFF,295,289,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
ce95b1,STCHE-2,CAMP_DIW_01,P12,62,50% OFF,119,138,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
bbf357,STVSK-4,CAMP_SAN_01,P11,190,50% OFF,40,57,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
72f1c0,STVSK-4,CAMP_DIW_01,P11,190,50% OFF,57,72,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
f517b1,STVSK-4,CAMP_SAN_01,P07,300,BOGOF,33,83,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Visakhapatnam
7bdc1e,STVSK-4,CAMP_DIW_01,P07,300,BOGOF,50,149,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Visakhapatnam
7c09bf,STVSK-4,CAMP_SAN_01,P10,50,25% OFF,21,15,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,50% OFF,80,109,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
85e08f,STVSK-4,CAMP_DIW_01,P08,1190,BOGOF,50,152,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
04da18,STVSK-4,CAMP_SAN_01,P03,200,BOGOF,223,604,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
35637b,STVSK-4,CAMP_DIW_01,P03,156,25% OFF,301,237,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
1548f8,STVSK-4,CAMP_SAN_01,P15,3000,500 Cashback,100,175,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
4ff977,STVSK-4,CAMP_DIW_01,P15,3000,500 Cashback,292,750,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
635862,STVSK-4,CAMP_SAN_01,P02,860,33% OFF,348,480,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
c873b4,STVSK-4,CAMP_DIW_01,P02,860,33% OFF,267,389,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,25% OFF,70,53,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
667c78,STVSK-4,CAMP_SAN_01,P01,172,33% OFF,223,301,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
02fa4b,STVSK-4,CAMP_DIW_01,P01,172,33% OFF,155,218,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
0d23fe,STVSK-4,CAMP_DIW_01,P09,110,50% OFF,63,86,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
ed90b8,STVSK-4,CAMP_SAN_01,P05,55,25% OFF,18,13,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
1fcb3a,STVSK-4,CAMP_DIW_01,P05,55,25% OFF,89,72,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
4ca177,STVSK-4,CAMP_SAN_01,P14,1020,BOGOF,75,198,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
3080c6,STVSK-4,CAMP_DIW_01,P14,1020,BOGOF,38,114,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
e67501,STVSK-4,CAMP_SAN_01,P13,350,BOGOF,85,215,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
f46036,STVSK-4,CAMP_DIW_01,P13,350,BOGOF,61,178,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
8564bb,STVSK-4,CAMP_SAN_01,P04,370,BOGOF,291,762,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
f65a1e,STVSK-4,CAMP_DIW_01,P04,290,25% OFF,255,196,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
5d23c1,STVSK-4,CAMP_SAN_01,P12,62,50% OFF,40,58,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
e116d8,STVSK-4,CAMP_DIW_01,P12,62,50% OFF,98,133,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
8f2a5a,STVSK-2,CAMP_SAN_01,P11,190,50% OFF,25,37,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
0491f4,STVSK-2,CAMP_DIW_01,P11,190,50% OFF,38,58,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
415f7e,STVSK-2,CAMP_SAN_01,P07,300,BOGOF,24,93,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Visakhapatnam
4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,BOGOF,45,150,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Visakhapatnam
73d86f,STVSK-2,CAMP_SAN_01,P10,50,25% OFF,31,26,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
9779b0,STVSK-2,CAMP_DIW_01,P10,65,50% OFF,85,128,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
d58c29,STVSK-2,CAMP_SAN_01,P08,1190,BOGOF,27,107,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
e17280,STVSK-2,CAMP_DIW_01,P08,1190,BOGOF,38,129,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
21006,STVSK-2,CAMP_SAN_01,P03,200,BOGOF,192,754,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
793873,STVSK-2,CAMP_DIW_01,P03,156,25% OFF,248,225,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
eb3bea,STVSK-2,CAMP_SAN_01,P15,3000,500 Cashback,109,238,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
ffb109,STVSK-2,CAMP_DIW_01,P15,3000,500 Cashback,204,589,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
a10402,STVSK-2,CAMP_SAN_01,P02,860,33% OFF,295,436,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
463205,STVSK-2,CAMP_DIW_01,P02,860,33% OFF,215,371,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
729701,STVSK-2,CAMP_SAN_01,P06,415,25% OFF,22,18,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
da3d1d,STVSK-2,CAMP_DIW_01,P06,415,25% OFF,78,69,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
0eb41f,STVSK-2,CAMP_SAN_01,P01,172,33% OFF,232,364,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
4c7359,STVSK-2,CAMP_SAN_01,P09,90,25% OFF,43,35,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
a24528,STVSK-2,CAMP_DIW_01,P05,55,25% OFF,70,62,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
61b929,STVSK-2,CAMP_DIW_01,P14,1020,BOGOF,33,109,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
494f1b,STVSK-2,CAMP_SAN_01,P13,350,BOGOF,94,374,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
902903,STVSK-2,CAMP_DIW_01,P13,350,BOGOF,49,164,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
480431,STVSK-2,CAMP_SAN_01,P04,370,BOGOF,408,1607,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
